drugbank_id,synonym
DB02033,"N-(3-Cyclopropyl(5,6,7,8,9,10-Hexahydro-2-Oxo-2h-Cycloocta[B]Pyran-3-Yl)Methyl)Phenylbenzensulfonamide"
DB02034,"(1S,2R,8R,8AR)-octahydro-1,2,8-indolizinetriol"
DB02034,Swainosine
DB02034,Tridolgosir
DB02035,1-Hexadecanesulfonyl fluoride
DB02035,Hexadecane-1-sulfonyl fluoride
DB02036,"2-(3,4-Dihydro-3-Oxo-2h-Benzo[B][1,4]Thiazin-2-Yl)-N-Hydroxyacetamide"
DB02037,"2,5-Diaminopyrimidin-4,6-diol"
DB02038,"D-[3-hydroxy-2-methyl-5-phosphonooxymethyl-pyridin-4-ylmethyl]-N,O-cycloserylamide"
DB02038,"D-pyridoxyl-N,O-cycloserylamide-5-monophosphate"
DB02039,S-Acetyl-Cysteine
DB02041,4-aminophthalhydrazide
DB02041,Isoluminol
DB02042,2-(2-{2-[2-(2-Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol
DB02043,"1,2-Dipalmitoyl-Phosphatidyl-Glycerole"
DB02044,N-[3-(aminomethyl)benzyl]acetamidine
DB02046,N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid
DB02047,(+)-2-(4-biphenyl)propionic acid
DB02047,(2S)-2-(4-Biphenylyl)propanoic acid
DB02047,"2-(1,1'-biphenyl-4-yl)propanoic acid"
DB02048,"1,2,4-Triazole-Carboxamidine"
DB02049,2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide
DB02051,3-[N-[Benzyloxycarbonyl]-phenylalaninyl-amino]-5-phenyl-pentane-1-sulfonic acid 4-nitro-phenyl ester
DB02051,4-Nitrophenyl (3S)-3-({N-[(benzyloxy)carbonyl]-L-phenylalanyl}amino)-5-phenyl-1-pentanesulfonate
DB02052,"1H,1'H-[2,3']biindolylidene3,2'-dione-3-oxime"
DB02052,Indirubin-3'-monoxime
DB02053,5-O-phosphono-D-ribose
DB02053,aldehydo-D-ribose 5-phosphate
DB02053,D-Ribose 5-phosphate
DB02053,Ribose-5-phosphate
DB02054,Gabaculine
DB02055,N-Butyl-Benzenesulfonamide
DB02056,"(5Z,13E,15S)-9alpha,15-Dihydroxy-11-oxoprosta-5,13-dienoate"
DB02056,"(5Z,13E)-(15S)-9alpha,15-Dihydroxy-11-oxoprosta-5,13-dienoate"
DB02056,11-Dehydroprostaglandin F2-alpha
DB02056,PGD2
DB02056,Prostaglandin D2
DB02057,(S)-alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid
DB02057,(S)-AMPA
DB02057,L-AMPA
DB02057,S-AMPA
DB02059,Adenosine-5-Diphosphoribose
DB02059,ADPR
DB02061,1-beta-D-Glucopyranosyl-4-D-glucopyranose
DB02061,4-beta-d-glucopyranosyl-d-glucopyranose
DB02061,4-o-beta-d-glucopyranosyl-d-glucose
DB02061,4-O-β-D-glucopyranosyl-D-glucopyranose
DB02061,4-β-D-glucopyranosyl-D-glucopyranose
DB02061,Cellobiose
DB02061,Cellose
DB02061,D-(+)-cellobiose
DB02061,D-cellobiose
DB02061,D-glucosyl-β-(1-4)-D-glucose
DB02062,"N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine"
DB02063,2-(3-{5-[AMINO(IMINIO)METHYL]-1H-BENZIMIDAZOL-2-YL}-5-BROMO-4-OXIDOPHENYL)SUCCINATE
DB02065,4-Deoxylactose
DB02066,N7-Methyl-Formycin A
DB02067,Triglu-5-formyl-tetrahydrofolate
DB02068,Delta-Amino Valeric Acid
DB02069,N-(2-Flouro-Benzyl)-4-Sulfamoyl-Benzamide
DB02070,(2S)-2-amino-4-(2-aminophenyl)-4-oxobutanoic acid
DB02070,3-Anthraniloyl-L-alanine
DB02070,Kynurenine
DB02070,L-kynurenine
DB02071,N-Hydroxy-2-{[(4-methoxyphenyl)sulfonyl](3-pyridinylmethyl)amino}-3-methylbenzamide
DB02072,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid"
DB02073,Biliverdine IX Alpha
DB02075,"[(2R,3R,4S,5S)-3,4-Dihydroxy-5-(4-oxo-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)-2-pyrrolidinyl]methyl dihydrogen phosphate"
DB02076,6-phospho-D-gluconic acid
DB02077,L-N(omega)-nitroarginine-(4R)-amino-L-proline amide
DB02078,1-methoxy-2-[2-(2-methoxyethoxy)ethoxy]ethane
DB02078,"1,2-bis(2-methoxyethoxy)ethane"
DB02078,dimethyl ether of triethylene glycol
DB02078,Glyme 4
DB02078,Triglyme
DB02079,(aminooxy)acetic acid
DB02079,aminoxyacetic acid
DB02079,AOAA
DB02079,carboxymethoxyamine
DB02079,Carboxymethoxylamine
DB02080,"1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene"
DB02081,Bis-Benzamidine
DB02082,5'-guanylylimidodiphosphate
DB02082,GMP-PNP
DB02082,Gpp(NH)p
DB02082,"Guanosine 5'-[beta,gamma-imido]triphosphate"
DB02082,Guanylyl imidodiphosphate
DB02082,Phosphoaminophosphonic acid guanylate ester
DB02083,(dimethylamino)acetic acid
DB02083,2-(Dimethylamino)acetic acid
DB02083,Dimethylglycine
DB02083,N-Methylsarcosine
DB02083,"N,N-Dimethylaminoacetic acid"
DB02083,"N,N-dimethylglycine"
DB02086,"(3,4-Dihydroxy-Phenyl)-Triphenyl-Arsonium"
DB02087,"3,5-Difluorobenzenesulfonamide"
DB02088,Norleucine Phosphonate
DB02089,"1,2-bis(2-(5-chloroindole-2-carbonylamino)ethoxy)ethane"
DB02089,bis[5-chloro-1h-indol-2-yl-carbonyl-aminoethyl]-ethylene glycol
DB02089,"N,N'-[1,2-Ethanediylbis(oxy-2,1-ethanediyl)]bis(5-chloro-1H-indole-2-carboxamide)"
DB02090,A Disubstituted Succinyl Caprolactam Hydroxymate Mmp3inhibitor
DB02091,"4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine"
DB02092,"(3β)-cholest-5-en-3-ol, (9Z,12Z)-9,12-octadecadienoate"
DB02092,"(3β)-cholest-5-en-3-ol, (Z,Z)-9,12-octadecadienoate"
DB02092,"(Z,Z)-(3beta)-Cholest-5-en-3-ol 9,12-octadecadienoate"
DB02092,18:2 Cholesteryl ester
DB02092,"CE(18:2(9Z,12Z))"
DB02092,CE(18:2)
DB02092,"cholest-5-en-3β-yl (Z,Z)-octadeca-9,12-dienoate"
DB02092,"cholesteryl (9Z,12Z-octadecadienoate)"
DB02092,Cholesteryl Linoleate
DB02093,"(2R,3R,4S)-2,3,4-Trihydroxy-5-(hydroxyamino)-5-oxopentyl dihydrogen phosphate"
DB02093,5-phospho-D-arabinohydroxamic acid
DB02094,N-2-Thiophen-2-Yl-Acetamide Boronic Acid
DB02095,"1H-indole-2,3-dione"
DB02096,1-[(2R)-1-hydroxy-4-phenylbutan-2-yl]-1H-imidazole-4-carboxamide
DB02097,1-beta-D-Ribofuranosylcytosine
DB02097,1β-D-ribofuranosylcytosine
DB02097,4-amino-1-β-D-ribofuranosylpyrimidin-2(1H)-one
DB02097,4-amino-1β-D-ribofuranosyl-2(1H)-pyrimidinone
DB02097,Citidina
DB02097,Cytidin
DB02097,Cytidine
DB02097,Cytosine riboside
DB02097,Zytidin
DB02098,Adenosine-2'-5'-Diphosphate
DB02099,S-azabisabolene
DB02100,Methyl alpha-galactoside
DB02101,"(2S,4R)-2-aminoformyl-6-fluoro-spiro[chroman-4,4'-imidazolidine]-2',5'-dione"
DB02101,"(S,R)-fidarestat"
DB02101,Fidarestat(stereoisomer)
DB02102,Mozenavir
DB02102,Mozénavir
DB02102,Mozenavirum
DB02103,2-Chlorodideoxyadenosine
DB02104,"2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine"
DB02106,"[3,5-Dibromo-4-(4-Hydroxy-3-Phenethylcarbamoyl-Phenoxy)-Phenyl]-Acetic Acid"
DB02107,Leucine - Reduced Carbonyl
DB02108,2-Aminoethanimidic Acid
DB02108,2-aminoethylimine
DB02109,Hadacidine
DB02109,N-formyl hydroxyaminoacetic acid
DB02109,N-formyl-N- hydroxyaminoacetic acid
DB02109,N-hydroxyformamidoacetic acid
DB02110,Protoporphyrin Ix Containing Co
DB02111,3-hydroxyisoxazole-4-carboxylic acid
DB02113,6-Methylpurine
DB02114,4-(1-methylethyl)aniline
DB02114,4-Amino-1-isopropylbenzene
DB02114,4-Aminocumene
DB02114,4-Isopropylaniline
DB02114,p-Cumidine
DB02114,p-Isopropylaniline
DB02114,para-isopropylaniline
DB02115,7-(beta-D-glucopyranosyloxy)-3-(4-hydroxyphenyl)-4H-chromen-4-one
DB02115,Daidzein 7-glucoside
DB02115,daidzein 7-O-beta-D-glucoside
DB02115,Daidzein 7-O-glucoside
DB02115,daidzein 7-O-β-D-glucoside
DB02115,Daidzin
DB02115,Daidzoside
DB02118,"(6S)-4-Benzyl-6-(1-methyl-2,2-dioxido-1,3-dihydro-2,1-benzothiazol-5-yl)-3-morpholinone"
DB02119,"6-Hydroxymethyl-7,8-Dihydropterin"
DB02120,"6-Amino-4-Hydroxymethyl-Cyclohex-4-Ene-1,2,3-Triol"
DB02122,4-iodo-acetamido phenylboronic acid
DB02123,Glycochenodeoxycholic Acid
DB02124,"(2s,3s)-Trans-2,3-Dihydro-3-Hydroxyanthranilic Acid"
DB02125,Adamantanone
DB02126,4-Carboxycinnamic Acid
DB02127,Diisopropyl methanephosphonate
DB02127,Diisopropyl methylphosphonate
DB02127,DIMP
DB02127,Methylphosphonic acid bis(1-methylethyl)ester
DB02128,[1-(3-hydroxy-2-oxo-1-phenethyl-propylcarbamoyl)2-phenyl-ethyl]-carbamic acid pyridin-4-ylmethyl ester
DB02128,N-[(3S)-1-hydroxy-2-oxo-5-phenyl-3-pentanyl]-Nα-[(3-pyridinylmethoxy)carbonyl]-L-phenylalaninamide
DB02129,Dihydroorotic Acid
DB02130,4-Hydroxy-3-methoxybenzoic acid
DB02130,VA
DB02131,(R)-(-)-2-Octyl isocyanate
DB02131,N-1-methylheptylformamide
DB02132,Zenarestat
DB02133,Chlorophyll A
DB02134,Xanthine
DB02135,"1-deoxy-1-{2,6,8-trioxo-7-[4-(phosphonooxy)butyl]-1,2,3,6,7,8-hexahydro-9H-purin-9-yl}-D-arabinitol"
DB02135,"4-[2,6,8-trioxo-9-[(2R,3S,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purin-7-yl]butyl dihydrogen phosphate"
DB02136,Cephalosporin analog
DB02137,MoCO
DB02137,Molybdenum cofactor
DB02138,Diethyl 4-Methylbenzylphosphonate
DB02139,(2e)-N-Allyl-4-{[3-(4-Bromophenyl)-5-Fluoro-1-Methyl-1h-Indazol-6-Yl]Oxy}-N-Methyl-2-Buten-1-Amine
DB02140,N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide
DB02141,"S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea"
DB02142,Pyridoxamine phosphate
DB02142,Pyridoxamine-5'-Phosphate
DB02143,1-hydroxy-2-isopropylguanidine
DB02143,1-hydroxy-2-propan-2-ylguanidine
DB02143,N-isopropyl-N'-hydroxyguanidine
DB02144,"1,2-diacyl-sn-glycero-3-phosphoinositol"
DB02145,1-butanol
DB02145,Butan-1-ol
DB02145,Butanol
DB02145,Butyl alcohol
DB02145,N-butanol
DB02145,N-butyl alcohol
DB02146,Atrazine glutathione conjugate
DB02146,Glutathione S-atrazine
DB02147,Cyclo-Tetrametavanadate
DB02148,3-Amino-4-Oxybenzyl-2-Butanone
DB02151,Methionine Phosphonate
DB02153,(2R)-2-amino-3-sulfinopropanoic acid
DB02153,3-sulfino-L-alanine
DB02153,3-sulfinoalanine
DB02153,3-Sulphino-L-alanine
DB02153,L-Cysteinesulfinic acid
DB02153,S-Cysteinesulfinic acid
DB02153,S-Sulfinocysteine
DB02154,"2,3-Bis-Benzo[1,3]Dioxol-5-Ylmethyl-Succinic Acid"
DB02155,3-[(3-sec-butyl-4-hydroxybenzoyl)amino]azepan-4-yl 4-(2-hydroxy-5-methoxybenzoyl)benzoate
DB02155,Balanol analog 8
DB02156,Sulfopyruvate
DB02158,"(2S,3S,4R,5S)-2-(4-Amino-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)-5-[(methylsulfanyl)methyl]-3,4-pyrrolidinediol"
DB02159,"R-1,2-propanediol"
DB02160,S-Butyryl-Cystein
DB02161,Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester
DB02162,5'-O-(N-Ethyl-Sulfamoyl)Adenosine
DB02164,N-sulfo-flavin mononucleotide
DB02165,Zinc trihydroxide
DB02166,Propidium
DB02167,"N,N-Dimethyl-L-Alanine"
DB02168,6-bromo-1H-purine
DB02170,"1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One"
DB02172,"2,5-Dideoxy-2,5-Imino-D-Glucitol"
DB02173,Co(III)-(Deuteroporphyrin IX)
DB02174,(2R)-2-amino-4-carbamoylbutanoic acid
DB02174,"(2R)-2,5-diamino-5-oxopentanoic acid"
DB02174,"(R)-2,5-diamino-5-oxopentanoic acid"
DB02174,D-2-Aminoglutaramic acid
DB02174,D-Glutamin
DB02174,D-Glutamine
DB02174,D-Glutaminsäure-5-amid
DB02175,Propanedioic acid
DB02176,Mercury Acetate Ion
DB02177,1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine
DB02179,O-Trifluoromethylphenyl Anthranilic Acid
DB02180,Myristoyl-Coa
DB02181,2'-Deoxyguanosine-5'-Triphosphate
DB02182,Hybrid Between B and C Type Hemes (Protoporphyrin Ixcontaining Fe)
DB02183,Adenosine-5'-ditungstate
DB02184,"(2S,3S)-1,4-dimercaptobutane-2,3-diol"
DB02184,"D-1,4-dithiothreitol"
DB02184,D-DTT
DB02184,"D-threo-1,4-dimercapto-2,3-butanediol"
DB02185,"2,4-Dihydroxy-7-(Methyloxy)-2h-1,4-Benzoxazin-3(4h)-One"
DB02186,2-(acetylamino)-2-deoxy-6-O-sulfo-β-D-galactopyranose
DB02186,N-acetyl-beta-D-galactosamine 6-sulfate
DB02186,N-Acetyl-D-galactosamine 6-sulfate
DB02186,N-acetyl-β-D-galactosamine 6-sulfate
DB02186,β-D-GalpNAc6S
DB02187,"1,3,5,7-Estratetraen-3-ol-17-one"
DB02187,7-Dehydroestrone
DB02187,Dihydroequilenin
DB02187,Equilin
DB02188,"3-[18-(2-Carboxyethyl)-7,12-diethyl-3,8,13,17,23-pentamethylporphyrin-21-id-2-yl]propanoic acid;copper(1+)"
DB02188,N-Methylmesoporphyrin containing copper
DB02189,"2',3'-DDATP"
DB02189,"2',3'-Dideoxy-ATP"
DB02189,"2',3'-dideoxyadenosine 5'-triphosphate"
DB02189,"2',3'-dideoxyadenosine triphosphate"
DB02189,DDATP
DB02189,Dideoxyadenosine 5'-triphosphate
DB02190,(S)-oxalosuccinic acid
DB02191,"(7as,12ar,12bs)-1,2,3,4,7a,12,12a,12b-Octahydroindolo[2,3-a]Quinolizin-7(6h)-One"
DB02192,2-phenylethanol
DB02192,Benzeneethanol
DB02192,Phenethyl alcohol
DB02192,Phenylethanol
DB02192,Phenylethyl alcohol
DB02194,"8-Benzyl-2-Hydroxy-2-(4-Hydroxy-Benzyl)-6-(4-Hydroxy-Phenyl)-2h-Imidazo[1,2-a]Pyrazin-3-One"
DB02195,"3-(4-Fluorophenyl)-1-Hydroxy-2-(Pyridin-4-Yl)-1h-Pyrrolo[3,2-B]Pyridine"
DB02196,Uridine-Diphosphate-N-Acetylgalactosamine
DB02197,"4-[(4-Imidazo[1,2-a]Pyridin-3-Ylpyrimidin-2-Yl)Amino]Benzenesulfonamide"
DB02199,"1,3-Dedimethyl-1,3-Divinyl Heme"
DB02200,3-[N-[benzyloxycarbonyl]-phenylalaninyl-amino]-5-phenyl-pentane-1-sulfonylmethylbenzene
DB02201,Malonate Ion
DB02202,"(S)-(+)-Butane-1,3-diol"
DB02202,"(S)-butane-1,3-diol"
DB02203,Acetone Cyanohydrin
DB02205,(+)-Chalepin
DB02205,(+)-Rutamarin alcohol
DB02207,7-Nitroindazole
DB02209,Pyridoxine 5-phosphate
DB02209,Pyridoxine phosphate
DB02211,(R)-N-methyl-N-2-propynyl-1-indanamine
DB02211,N-Methyl-N-propargyl-1(R)-aminoindan
DB02213,Metanitrophenyl-Alpha-D-Galactoside
DB02214,"6,7-dioxo-5H-8-ribitylaminolumazine"
DB02215,Furoyl-Leucine
DB02217,Dpb-T
DB02218,"N-[4-hydroxymethyl-cyclohexan-6-yl-1,2,3-triol]-4,6-dideoxy-4-aminoglucopyranoside"
DB02219,3-(Cyclohexylamino)-1-propanesulfonic acid
DB02219,3-(cyclohexylamino)propanesulfonic acid
DB02219,3-Cyclohexylaminopropane-1-sulphonic acid
DB02219,CAPS
DB02221,"4-(Aminosulfonyl)-N-[(2,4,6-Trifluorophenyl)Methyl]-Benzamide"
DB02222,"2,6-Diamino-(S)-9-[2-(Phosphonomethoxy)Propyl]Purine"
DB02224,"(+)-(2R,3R)-dihydroquercetin"
DB02224,(+)-dihydroquercetin
DB02224,(+)-taxifolin
DB02224,"(2R,3R)-(+)-taxifolin"
DB02224,"(2R,3R)-3,3',4',5,7-pentahydroxyflavanone"
DB02224,"(2R,3R)-dihydroquercetin"
DB02224,Dihydroquercetin
DB02224,Taxifolin
DB02225,"1,2-Di-N-Pentanoyl-Sn-Glycero-3-Dithiophosphocholine"
DB02226,"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-4-Yl]Hexyl]-Phenanthridinium"
DB02227,"4,5-Dihydroxy-Tetrahydro-Pyran-2-Carboxylic Acid"
DB02228,2-deoxy-2-fluoro-beta-D-galactose
DB02228,2-deoxy-2-fluoro-β-D-galactose
DB02228,2-FLUORO-2-DEOXY-BETA-D-GALACTOPYRANOSE
DB02229,5'-O-[(L-methionyl)-sulphamoyl]adenosine
DB02230,"(1S)-1,4-dideoxy-1,4-imino-1-(9-deazaguanin-9-yl)-D-ribitol"
DB02230,Immucillin-G
DB02233,6-hydroxy-D-norleucine
DB02234,2-Ethyl-2-thiopseudourea
DB02234,"CARBAMIMIDOTHIOIC ACID, ETHYL ESTER"
DB02234,Ethyron
DB02234,Etiron
DB02234,S-Ethylisothiourea
DB02234,S-ETHYLISOTHIOURONIUM
DB02235,L-methionine (R)-S-oxide
DB02235,Methionine Sulfoxide
DB02236,Glycinamide Ribonucleotide
DB02237,"alpha-1,4-tetraglucose"
DB02237,Amylotetraose
DB02237,Maltotetraose
DB02238,2-Keto-4-methylthiobutyric acid
DB02238,2-Oxo-4-thiomethylbutyric acid
DB02238,4-Methylmercapto-2-oxobutyrate
DB02238,4-Methylthio-2-ketobutyric acid
DB02238,4-methylthio-2-oxobutanoic acid
DB02238,alpha-Keto-gamma-methiolbutyrate
DB02238,alpha-Ketomethionine
DB02238,gamma-Methiol-keto-butyric acid
DB02238,S-Methyl-alpha-ketobutyric acid
DB02240,Quinacrine mustard
DB02241,"8-Benzyl-2-Hydroperoxy-2-(4-Hydroxy-Benzyl)-6-(4-Hydroxy-Phenyl)-2h-Imidazo[1,2-a]Pyrazin-3-One"
DB02242,3-Cyclohexanepropionic acid
DB02242,3-Cyclohexylpropanoic acid
DB02242,3-Cyclohexylpropionic acid
DB02243,4-Morpholin-4-Yl-Piperidine-1-Carboxylic Acid [1-(3-Benzenesulfonyl-1-Propyl-Allylcarbamoyl)-2-Phenylethyl]-Amide
DB02245,7-Deazaguanine
DB02247,Hydrolyzed Cephalothin
DB02248,3-Methyl-5-Sulfo-Pyrrolidine-2-Carboxylic Acid
DB02251,O-Succinylbenzoate
DB02252,Benzene iodide
DB02252,Iodinebenzol
DB02252,Iodo-benzene
DB02252,Phenyl iodide
DB02253,"(1r)-4-[(1e,3e,5e,7z,9e,11z,13e,15e)-17-Hydroxy-3,7,12,16-Tetramethylheptadeca-1,3,5,7,9,11,13,15-Octaen-1-Yl]-3,5,5-Trimethylcyclohex-3-En-1-Ol"
DB02254,Trifluoro-thiamin phosphate
DB02255,(R)-N(SUP 1)-HYDROXY-N-((S)-2-INDOL-3-YL-1-(METHYLCARBAMOYL)ETHYL)-2-ISOBUTYLSUCCINAMIDE
DB02255,"(S-(R*,S*))-N(SUP 4)-HYDROXY-N(SUP 1)-(1H-INDOL-3-YLMETHYL)-2-(METHYLAMINO)-2-OXOETHYL)-2-(2-METHYLOPROPYL)BUTANEDIAMIDE"
DB02255,Ilomastat
DB02256,2'-Deoxyuridine
DB02256,deoxyuridine
DB02257,N-Bromoacetyl-Aminoethyl Phosphate
DB02259,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide"
DB02260,4-Oxosebacic Acid
DB02261,1-hexadecyl-2-acetyl-glycero-3-phosphocholine
DB02261,Blood platelet-activating factor
DB02261,PAF
DB02261,PAF 16
DB02261,PAF acether
DB02261,Platelet Activating Factor
DB02261,Platelet-activating factor
DB02262,Acido orotico
DB02262,Acidum oroticum
DB02262,Orotic acid
DB02262,Orotsäure
DB02262,Uracil-6-carboxylic acid
DB02262,Vitamin B13
DB02263,(2R)-2-Hydroxy-3-(phosphonooxy)-propanal
DB02263,D-Glyceraldehyde 3-phosphate
DB02263,Glyceraldehyde-3-phosphate
DB02264,O2-Sulfo-Glucuronic Acid
DB02265,Ethyl-Trimethyl-Silane
DB02266,acide flufénamique
DB02266,ácido flufenámico
DB02266,Acidum flufenamicum
DB02266,Flufenamic acid
DB02267,Argininosuccinate
DB02268,4-(Acetylamino)-3-Amino Benzoic Acid
DB02269,[4-({[5-Benzyloxy-1-(3-Carbamimidoyl-Benzyl)-1h-Indole-2-Carbonyl]-Amino}-Methyl)-Phenyl]-Trimethyl-Ammonium
DB02270,Dimethylallyl S-Thiolodiphosphate
DB02271,S-(2-oxo)pentadecylcoa
DB02272,5-(Aminomethyl)-4-(carboxymethyl)-1H-pyrrole-3-propionic acid
DB02272,Porphobilinogen
DB02273,"2,6-Dimethyl-7-Octen-2-Ol"
DB02274,7-Keto-8-Aminopelargonic Acid
DB02275,"[2-Aminomethyl-5-Oxo-4-(4-Oxo-Cyclohexa-2,5-Dienylmethyl)-4,5-Dihydro-Imidazol-1-Yl] -Acetaldehyde"
DB02276,(S)-2-(Phosphonoxy)Caproyl-L-Leucyl-P-Nitroanilide
DB02277,1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea
DB02278,"7,8-dihydro-7,7-dimethyl-6-hydroxypterin"
DB02280,(−)-(R)-mandelic acid
DB02280,(−)-mandelic acid
DB02280,(−)-α-hydroxyphenylacetic acid
DB02280,(2R)-2-hydroxy-2-phenylacetic acid
DB02280,(R)-2-Hydroxy-2-phenylacetic acid
DB02280,(R)-Mandelic acid
DB02280,(R)-Mandelsäure
DB02280,(R)-α-hydroxybenzeneacetic acid
DB02280,(R)-α-hydroxyphenylacetic acid
DB02280,D-2-phenylglycolic acid
DB02280,D-mandelic acid
DB02280,D(−)-mandelic acid
DB02281,Formycin
DB02282,5-Methylthioadenosine
DB02282,5'-Deoxy-5'-(methylthio)adenosine
DB02282,5'-Methylthioadenosine
DB02282,5'-S-methyl-5'-thioadenosine
DB02282,9-(5-S-methyl-5-thio-β-D-ribofuranosyl)-9H-purin-6-amine
DB02282,Methylthioadenosine
DB02282,S-Methyl-5'-thioadenosine
DB02282,Thiomethyladenosine
DB02282,Vitamin L2
DB02283,2-Phenylamino-Ethanesulfonic Acid
DB02285,Protoporphyrin
DB02285,Protoporphyrin IX
DB02286,2-amino-3-(4-amino-1H-indol-3-yl)propanoic acid
DB02287,[2-(2-Hydroxyphenyl)-1H-benzimidazol-5-yl](imino)methanaminium
DB02289,2-Aminopropanedioic Acid
DB02290,"3-{2,6,8-trioxo-9-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate"
DB02292,"6-Oxo-8,9,10,11-Tetrahydro-7h-Cyclohepta[C][1]Benzopyran-3-O-Sulfamate"
DB02292,Irosustat
DB02293,"(2S)-2,3-bis{[(3R,7R)-3,7,11,15-tetramethylhexadecyl]oxy}propyl (2R)-2-hydroxy-3-[(hydroxyphosphinato)oxy]propyl phosphate"
DB02294,"(5R,6S,7S,8S)-5-hydroxymethyl-6,7,8-trihydroxy-tetrazolo[1,5-A]piperidine"
DB02295,"N-[3-(Dimethylamino)Propyl]-2-({[4-({[4-(Formylamino)-1-Methyl-1h-Pyrrol-2-Yl]Carbonyl}Amino)-1-Methyl-1h-Pyrrol-2-Yl]Carbonyl}Amino)-5-Isopropyl-1,3-Thiazole-4-Carboxamide"
DB02296,2-methyl-4-butanol
DB02296,3-methyl-1-butanol
DB02296,3-Methylbutanol
DB02296,Isoamylol
DB02296,Isobutylcarbinol
DB02296,Isopentanol
DB02296,Isopentyl alcohol
DB02297,2-Amino-6-Chloropyrazine
DB02298,5-Hydroxyamino-3-Methyl-Pyrrolidine-2-Carboxylic Acid
DB02299,Arginineamide
DB02299,L-arginine amide(1+)
DB02300,Calcipotriene
DB02300,Calcipotriol
DB02301,"5,10-Methylene-6-Hydrofolic Acid"
DB02302,"(S)-2-amino-5-(N',N''-dimethylguanidino)pentanoic acid"
DB02302,"Guanidino-N(1),N(2)-dimethylarginine"
DB02302,"N(G1),N(G2)-Dimethylarginine"
DB02302,"N3,N4-dimethyl-L-arginine"
DB02302,"N3,N4-dimethylarginine"
DB02302,"NG,N'G-dimethylarginine"
DB02302,SDMA
DB02302,Symmetric dimethylarginine
DB02303,"(5S)-5-Iododihydro-2,4(1H,3H)-pyrimidinedione"
DB02304,Prostaglandin B2
DB02305,"4,5-Dehydro-D-Glucuronic Acid"
DB02306,Palmitoyl-Linoleoyl Phosphatidylcholine
DB02307,N-(1-carboxy-3-phenylpropyl)phenylalanyl-alpha-asparagine
DB02308,"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium"
DB02309,5-monophosphate-9-beta-D-ribofuranosyl xanthine
DB02310,"3,5,6,8-Tetramethyl-N-Methyl Phenanthrolinium"
DB02311,Methyl Methylsulfinylmethyl Sulfide
DB02312,6-O-phosphono-β-D-galactopyranose
DB02312,beta-D-galactose 6-phosphate
DB02312,beta-galactose-6-phosphate
DB02313,"Ethyl (4R)-4-{[(2R,5S)-2-(4-fluorobenzyl)-6-methyl-5-{[(5-methyl-1,2-oxazol-3-yl)carbonyl]amino}-4-oxoheptanoyl]amino}-5-[(3S)-2-oxo-3-pyrrolidinyl]pentanoate"
DB02314,Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine-D-Glutamate
DB02315,"3',5'-cyclic GMP"
DB02315,cGMP
DB02315,Cyclic GMP
DB02315,Cyclic guanosine monophosphate
DB02315,"Guanosine 3',5'-cyclic monophosphate"
DB02315,"Guanosine 3',5'-cyclic phosphate"
