parent_drugbank_id,salt_drugbank_id,salt_name
DB16009,DBSALT003127,LX-7101 hydrochloride
DB16010,DBSALT003129,Iseganan hydrochloride
DB16011,DBSALT003130,Levophencynonate hydrochloride
DB16012,DBSALT003131,Celivarone fumarate
DB16020,DBSALT003138,Ketocaine hydrochloride
DB16022,DBSALT003137,Thenyldiamine hydrochloride
DB16027,DBSALT003376,ABTL-0812 Sodium
DB16066,DBSALT003338,Ilacirnon sodium
DB16070,DBSALT003392,Zetomipzomib maleate
DB16160,DBSALT003411,Tolinapant L-(+)-lactic acid
DB16183,DBSALT003149,Hematoporphyrin dihydrochloride
DB16199,DBSALT003492,Eplontersen sodium
DB16200,DBSALT003493,Iptacopan hydrochloride monohydrate
DB16216,DBSALT003556,Lazertinib mesylate monohydrate
DB16217,DBSALT003336,Leniolisib phosphate
DB16226,DBSALT003196,Maralixibat chloride
DB16230,DBSALT003242,NSI-189 phosphate
DB16236,DBSALT003215,Mitapivat sulfate
DB16254,DBSALT003308,Nevanimibe hydrochloride
DB16261,DBSALT003567,Odevixibat Sesquihydrate
DB16277,DBSALT003585,Paltusotine dihydrochloride
DB16277,DBSALT003594,Paltusotine hydrochloride
DB16330,DBSALT003280,Simurosertib hemihydrate
DB16333,DBSALT003340,Sonlicromanol Hydrochloride
DB16341,DBSALT003564,Tilsotolimod sodium
DB16354,DBSALT003181,Avasopasem manganese
DB16390,DBSALT003192,Mobocertinib succinate
DB16467,DBSALT003527,Polyinosinic polycytidylic acid sodium salt
DB16567,DBSALT003545,Furaltadone hydrochloride
DB16587,DBSALT003152,Sodium molybdate Mo-99
DB16619,DBSALT003157,Magnesium aspartate hydrochloride trihydrate
DB16623,DBSALT003158,Amidephrine mesylate
DB16627,DBSALT003325,Melphalan flufenamide hydrochloride
DB16628,DBSALT003161,Fosdenopterin hydrobromide
DB16629,DBSALT003162,Serdexmethylphenidate chloride
DB16637,DBSALT003164,KW-2450
DB16650,DBSALT003167,Deucravacitinib hydrochloride
DB16652,DBSALT003169,Avotaciclib sulfate
DB16652,DBSALT003168,Avotaciclib trihydrochloride
DB16656,DBSALT003170,Zotiraciclib citrate
DB16657,DBSALT003171,Vecabrutinib succinate
DB16687,DBSALT003172,Reltecimod sodium
DB16699,DBSALT003187,Vutrisiran sodium
DB16703,DBSALT003188,Belumosudil mesylate
DB16703,DBSALT003189,Belumosudil trifluoroacetate
DB16704,DBSALT003190,Durlobactam sodium
DB16756,DBSALT003216,Ivarmacitinib sulfate
DB16828,DBSALT003217,MK-2206 dihydrochloride
DB16828,DBSALT003293,MK-2206 monohydrochloride
DB16837,DBSALT003297,Azasetron Besylate
DB16837,DBSALT003218,Azasetron hydrochloride
DB16848,DBSALT003219,ORY-1001 dihydrochloride
DB16849,DBSALT003287,Mivavotinib citrate
DB16849,DBSALT003220,Mivavotinib hydrochloride
DB16850,DBSALT003221,Tosufloxacin tosylate monohydrate
DB16868,DBSALT003222,Acesulfame potassium
DB16889,DBSALT003225,Olanexidine hydrochloride hydrate
DB16891,DBSALT003277,ENMD-2076
DB16892,DBSALT003226,Sinomenine hydrochloride
DB16895,DBSALT003227,GSK-2879552 dihydrochloride
DB16897,DBSALT003228,NS8593 hydrochloride
DB16906,DBSALT003362,Bocidelpar sulfate
DB16932,DBSALT003229,Icerguastat acetate
DB16939,DBSALT003371,TAK-418
DB16943,DBSALT003231,STX-107 dihydrochloride
DB16944,DBSALT003232,ARM-210 hemifumarate
DB16945,DBSALT003233,CDD-0102 hydrochloride
DB16950,DBSALT003234,BN-82451 hydrochloride
DB16954,DBSALT003235,Ezeprogind disulfate
DB16958,DBSALT003236,"L-Leucyl-L-Prolyl-L-Prolyl-L-Leucyl-L-Prolyl-L-Tyrosyl-L-Proline, Acetate"
DB16965,DBSALT003238,PBT-434 Mesylate
DB16967,DBSALT003239,Enadoline hydrochloride
DB16995,DBSALT003240,BGP-15
DB17024,DBSALT003243,Chelerythrine chloride
DB17025,DBSALT003244,Diphenyleneiodonium chloride
DB17027,DBSALT003245,GBR-12783 dihydrochloride
DB17028,DBSALT003247,GBR-12879 dihydrochloride
DB17028,DBSALT003246,GBR-12879 dimesylate
DB17031,DBSALT003248,Homidium bromide
DB17032,DBSALT003249,Indatraline hydrochloride
DB17033,DBSALT003250,JTC-801
DB17037,DBSALT003251,NNC-55-0396 dihydrochloride
DB17043,DBSALT003252,PHA-767491 hydrochloride
DB17044,DBSALT003253,Phenylmercuric ammonium acetate
DB17050,DBSALT003254,RS-39604 hydrochloride
DB17051,DBSALT003255,SB-218078 hydrochloride
DB17052,DBSALT003256,SB 224289 hydrochloride
DB17054,DBSALT003257,SKF-96365
DB17056,DBSALT003258,Spiperone hydrochloride
DB17060,DBSALT003259,U-0126-EtOH
DB17062,DBSALT003260,Sepantronium bromide
DB17064,DBSALT003261,ZM-39923 hydrochloride
DB17083,DBSALT003262,Linzagolix choline
DB17097,DBSALT003529,Vorasidenib citrate
DB17097,DBSALT003528,Vorasidenib citrate anhydrous
DB17111,DBSALT003385,Dimethylaminomicheliolide fumarate
DB17114,DBSALT003381,CT-179 dimesylate
DB17117,DBSALT003267,Seclidemstat mesylate
DB17118,DBSALT003268,Ivaltinostat phosphate
DB17121,DBSALT003270,Lixumistat acetate
DB17129,DBSALT003271,Pelabresib monohydrate
DB17140,DBSALT003276,JNJ-28312141 hydrochloride
DB17148,DBSALT003282,TH-9402
DB17149,DBSALT003285,Berubicin hydrochloride
DB17150,DBSALT003286,Ukrain
DB17159,DBSALT003294,Denfivontinib hydrochloride
DB17161,DBSALT003384,99mTc-HYNIC (Tyr3)-octreotide trifluoroacetate
DB17170,DBSALT003296,"(R)-6-((3,3-Difluoro-1-Methylpiperidine-4-Yl)Oxy-N-(3-Ethynyl-2-Fluorophenyl)-7-Methoxyquinazolin-4-Amine Fumerate"
DB17180,DBSALT003302,KX-2361 Besylate
DB17197,DBSALT003303,AMG-900 bismesylate dihydrate
DB17234,DBSALT003306,Bomedemstat ditosylate
DB17236,DBSALT003307,ONO-7579 Mono-4-Toluenesulfonate
DB17247,DBSALT003310,Bisantrene hydrochloride
DB17277,DBSALT003316,CBP-501 acetate
DB17289,DBSALT003317,L-arginine hydrochloride
DB17294,DBSALT003319,Pixofisiran sodium
DB17295,DBSALT003318,Lixadesiran sodium
DB17298,DBSALT003322,Disufenton sodium
DB17307,DBSALT003324,IKT-001 Mesylate
DB17342,DBSALT003327,tetradonium bromide
DB17382,DBSALT003386,AUM-601 hemi-oxalate
DB17383,DBSALT003383,FN-1501 Sesquihydrate
DB17385,DBSALT003329,Lipotecan hydrochloride
DB17395,DBSALT003330,3D-185
DB17408,DBSALT003331,Borocaptate sodium
DB17410,DBSALT003332,Vodudeutentan sodium
DB17456,DBSALT003587,Dalpiciclib isethionate
DB17516,DBSALT003333,BMX-001
DB17582,DBSALT003335,Exarafenib hydrochloride
DB17613,DBSALT003339,Anaritide acetate
DB17615,DBSALT003368,PXL-770
DB17624,DBSALT003462,Cyclocreatine phosphate
DB17631,DBSALT003347,Exaluren sulfate
DB17635,DBSALT003470,Nedosiran sodium
DB17662,DBSALT003349,Mavodelpar sodium
DB17692,DBSALT003352,Vamifeport hydrochloride
DB17693,DBSALT003353,Amotosalen hydrochloride
DB17706,DBSALT003354,"Sodium 2,2-Dimethylbutyrate"
DB17804,DBSALT003359,N-9-Methoxynonyldeoxynojirimycin hydrochloride
DB17919,DBSALT003369,CPP-115
DB17933,DBSALT003373,Lexanersen sodium
DB17938,DBSALT003374,PMX-205 acetate
DB17965,DBSALT003375,Tilorone Hydrochloride
DB17988,DBSALT003382,Ivospemin tetrahydrochloride
DB17999,DBSALT003561,Acoramidis hydrochloride
DB18003,DBSALT003389,APT-101 hydrochloride
DB18013,DBSALT003390,Udonitrectag L-lysine
DB18017,DBSALT003391,Bersiporocin hydrochloride
DB18019,DBSALT003393,LY3295668 Erbumine
DB18022,DBSALT003394,AVA-4746 sodium
DB18024,DBSALT003395,ICG-001 methane sulfonic acid
DB18036,DBSALT003397,3-(3-(6-Guanidino-1-oxoisoindolin-2yl)propanamido)-3-(pyridine-3yl)propanoic acid dihydrochloride
DB18038,DBSALT003398,Buloxibutid sodium
DB18051,DBSALT003399,LDN-193189 monohydrochloride
DB18057,DBSALT003400,Golidocitinib hemi-ethyl acetate solvate
DB18064,DBSALT003401,Fidrisertib sesquisuccinate
DB18066,DBSALT003402,NM-004 disodium
DB18079,DBSALT003403,Larsucosterol sodium
DB18081,DBSALT003404,Crozbaciclib fumarate
DB18082,DBSALT003405,SEL-24 hydrochloride
DB18083,DBSALT003407,INS-018_055 acetate
DB18088,DBSALT003408,Roginolisib hemifumarate
DB18089,DBSALT003409,Visomitin
DB18090,DBSALT003410,Fostroxacitabine bralpamide hydrochloride
DB18096,DBSALT003413,Encaleret sulfate
DB18106,DBSALT003414,Icapamespib dihydrochloride
DB18107,DBSALT003415,SEL-120
DB18109,DBSALT003416,TP-3654 hydrochloride
DB18110,DBSALT003417,Nesuparib monocitrate
DB18115,DBSALT003419,Golcadomide hydrochloride
DB18120,DBSALT003420,EP-0042 fumarate
DB18126,DBSALT003422,Vipoglanstat hydrogensulfate
DB18151,DBSALT003423,Mocravimod hydrochloride
DB18152,DBSALT003424,Zilurgisertib fumarate dihydrate
DB18153,DBSALT003425,ENA-001 hydrogen sulfate
DB18155,DBSALT003426,ESK981 tosylate
DB18171,DBSALT003427,KTX-1001 D-tartrate
DB18203,DBSALT003442,Cudetaxestat sodium
DB18214,DBSALT003431,Ibutamoren mesylate
DB18216,DBSALT003432,Cavrotolimod sodium
DB18236,DBSALT003433,(R)-9b mesylate
DB18252,DBSALT003434,Pralmorelin hydrochloride
DB18268,DBSALT003436,TAK-075
DB18297,DBSALT003437,KF-1601 dihydrochloride
DB18299,DBSALT003438,SPH-4336
DB18300,DBSALT003439,Lirafugratinib hydrochloride
DB18310,DBSALT003508,Recilisib sodium
DB18314,DBSALT003443,Valemetostat tosylate
DB18373,DBSALT003595,Vanzacaftor calcium
DB18390,DBSALT003447,DPM-1001 maleate
DB18408,DBSALT003448,BR-007 sodium
DB18409,DBSALT003449,Fobrepodacin sodium
DB18464,DBSALT003450,Esuberaprost Sodium
DB18481,DBSALT003455,Rucosopasem manganese
DB18509,DBSALT003456,Sodium arsenite
DB18510,DBSALT003457,KUS-121
DB18510,DBSALT003458,KUS-121 dihydrate
DB18511,DBSALT003459,AP-001 sodium
DB18515,DBSALT003559,Revumenib citrate
DB18515,DBSALT003460,Revumenib sesquifumarate
DB18536,DBSALT003468,Sodium luminolate
DB18588,DBSALT003473,Denatonium acetate monohydrate
DB18711,DBSALT003576,Taletrectinib adipate
DB18712,DBSALT003491,Berdazimer sodium
DB18728,DBSALT003563,Olezarsen sodium
DB18745,DBSALT003505,Safusidenib erbumine
DB18746,DBSALT003506,Ocifisertib fumarate
DB18751,DBSALT003520,Donidalorsen sodium
DB18752,DBSALT003507,Indotecan hydrochloride
DB18768,DBSALT003509,Yimitasvir phosphate
DB18794,DBSALT003511,Trazpiroben maleate
DB18847,DBSALT003523,Deuruxolitinib phosphate
DB18997,DBSALT003599,Plozasiran sodium
DB19023,DBSALT003513,"Chiglitazar sodium, (S)-"
DB19043,DBSALT003584,Imlunestrant tosylate
DB19054,DBSALT003565,Deudextromethorphan hydrobromide
DB19109,DBSALT003514,Isuzinaxib hydrochloride
DB19126,DBSALT003515,R906289 sodium
DB19138,DBSALT003516,Suplatast tosilate
DB19172,DBSALT003518,Emoxypine succinate
DB19177,DBSALT003519,PXS-4728A
DB19306,DBSALT003522,XK-469
DB19325,DBSALT003526,Sofpironium bromide
DB19353,DBSALT003530,Benzgalantamine gluconate
DB19358,DBSALT003533,Chlorisondamine chloride
DB19358,DBSALT003534,Chlorisondamine iodide
DB19367,DBSALT003538,Tiphenamil hydrochloride
DB19370,DBSALT003539,Methylhexanamine hydrochloride
DB19380,DBSALT003547,Parethoxycaine Hydrochloride
DB19381,DBSALT003549,AZACYCLONOL HYDROCHLORIDE
DB19383,DBSALT003555,Pentapiperium hydrogen sulfate
DB19383,DBSALT003554,Pentapiperium methylsulfate
DB19449,DBSALT003558,UM-171 dihydrobromide dihydrate
DB20881,DBSALT003593,Ganfeborole hydrochloride
DB21456,DBSALT003586,Vamagloxistat
DB21754,DBSALT003568,Pheniodol sodium
DB21755,DBSALT003569,TCS-OX2-29 hydrochloride
DB22691,DBSALT003578,"Tetrahydro-2H-pyran-4-yl 7-(2-(cyclopropanecarboxamido)-imidazo[1,2-a]pyridin-6-yl)-2,3-dihydro-1H-pyrido[2,3-b][1,4]oxazine-1-carboxylate hydrochloride"
DB31662,DBSALT003596,Z-Endoxifen Hydrochloride
